Main ID,Incident ID,Incident Type,,Region of Incident,Incident year,Reported Month,Number of Dead,Minimum Estimated Number of Missing,Total Number of Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Region of Origin,Cause of Death,Location of death,Information Source,Coordinates,Longitude ,Latitude ,UNSD Geographical Grouping,Article title,Source Quality,URL
2021.MMP00974,2021.MMP00974,Incident,,North America,2021,June,1,,1,,,1,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-110.975182 31.384382),-110.975182,31.384382,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00975,2021.MMP00975,Incident,,North America,2021,June,1,,1,,,1,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-112.139983 31.842883),-112.139983,31.842883,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00976,2021.MMP00976,Incident,,North America,2021,June,1,,1,,,1,,Latin America / Caribbean (P),Mixed or unknown,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-111.8814 31.673833),-111.8814,31.673833,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00977,2021.MMP00977,Incident,,North America,2021,June,1,,1,,,1,,South America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-111.11985 31.625417),-111.11985,31.625417,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00978,2021.MMP00978,Incident,,North America,2021,June,1,,1,,,1,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-110.102389 31.365315),-110.102389,31.365315,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00979,2021.MMP00979,Incident,,North America,2021,June,1,,1,,,1,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-111.83726 31.87844),-111.83726,31.87844,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00980,2021.MMP00980,Incident,,North America,2021,June,1,,1,,,1,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-111.27506 32.20701),-111.27506,32.20701,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00981,2021.MMP00981,Incident,,North America,2021,June,1,,1,,,1,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-111.493689 31.903966),-111.493689,31.903966,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00982,2021.MMP00982,Incident,,North America,2021,June,1,,1,,,1,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-111.3473 31.8454),-111.3473,31.8454,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00983,2021.MMP00983,Incident,,North America,2021,June,1,,1,,,1,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-110.10595 31.38989),-110.10595,31.38989,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00984,2021.MMP00984,Incident,,North America,2021,June,1,,1,,,1,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-111.51941 31.63675),-111.51941,31.63675,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00985,2021.MMP00985,Incident,,North America,2021,June,1,,1,,,1,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-112.560717 31.816233),-112.560717,31.816233,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00986,2021.MMP00986,Incident,,North America,2021,June,1,,1,,,1,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-112.1309 31.86785),-112.1309,31.86785,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00987,2021.MMP00987,Incident,,North America,2021,June,1,,1,,1,,,Latin America / Caribbean (P),Mixed or unknown,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-111.85005 31.67793),-111.85005,31.67793,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00988,2021.MMP00988,Incident,,North America,2021,June,1,,1,,,1,,South America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-111.722799 31.579227),-111.722799,31.579227,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00989,2021.MMP00989,Incident,,North America,2021,June,1,,1,,,1,,Latin America / Caribbean (P),Mixed or unknown,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-113.13169 32.40244),-113.13169,32.40244,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00990,2021.MMP00990,Incident,,North America,2021,June,1,,1,,1,,,Latin America / Caribbean (P),Mixed or unknown,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-112.1430215 32.0577019),-112.1430215,32.0577019,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00991,2021.MMP00991,Incident,,North America,2021,June,1,,1,,1,,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-111.99042 32.59528),-111.99042,32.59528,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00992,2021.MMP00992,Incident,,North America,2021,June,1,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-113.13169 32.40244),-113.13169,32.40244,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00993,2021.MMP00993,Incident,,North America,2021,June,1,,1,,,1,,Latin America / Caribbean (P),Mixed or unknown,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-113.272667 32.0805),-113.272667,32.0805,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00994,2021.MMP00994,Incident,,North America,2021,June,1,,1,,,1,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-111.781767 31.82985),-111.781767,31.82985,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00995,2021.MMP00995,Incident,,North America,2021,June,1,,1,,1,,,Central America,Violence,"Arivaca Road, Milepost 14, Pima County, Arizona USA",Pima County Office of the Medical Examiner (PCOME),POINT (-111.3146667 31.60263689),-111.3146667,31.60263689,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00996,2021.MMP00996,Incident,,North America,2021,July,1,,1,,,,,Latin America / Caribbean (P),"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-111.743167 31.5835),-111.743167,31.5835,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00997,2021.MMP00997,Incident,,North America,2021,July,1,,1,,,1,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-112.3656 31.93265),-112.3656,31.93265,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00998,2021.MMP00998,Incident,,North America,2021,July,1,,1,,,1,,Latin America / Caribbean (P),Mixed or unknown,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-111.953683 31.791667),-111.953683,31.791667,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP00999,2021.MMP00999,Incident,,North America,2021,July,1,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-111.803 31.62846),-111.803,31.62846,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP01000,2021.MMP01000,Incident,,North America,2021,July,1,,1,,,1,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-111.839814 31.906839),-111.839814,31.906839,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP01001,2021.MMP01001,Incident,,North America,2021,July,1,,1,,,1,,Central America,Mixed or unknown,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-111.65485 32.416533),-111.65485,32.416533,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP01002,2021.MMP01002,Incident,,North America,2021,July,1,,1,,,1,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-110.09 31.3694),-110.09,31.3694,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP01003,2021.MMP01003,Incident,,North America,2021,July,1,,1,,,1,,Latin America / Caribbean (P),Mixed or unknown,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-111.73212 31.5991),-111.73212,31.5991,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP01004,2021.MMP01004,Incident,,North America,2021,July,1,,1,,,1,,Latin America / Caribbean (P),Mixed or unknown,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-109.32333 31.49607),-109.32333,31.49607,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP01005,2021.MMP01005,Incident,,North America,2021,July,1,,1,,,1,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-110.7475 31.5115),-110.7475,31.5115,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP01006,2021.MMP01006,Incident,,North America,2021,July,1,,1,,,1,,Latin America / Caribbean (P),"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-111.882083 31.705467),-111.882083,31.705467,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP01007,2021.MMP01007,Incident,,North America,2021,July,1,,1,,,1,,Latin America / Caribbean (P),"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-111.7615 31.90575),-111.7615,31.90575,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP01008,2021.MMP01008,Incident,,North America,2021,July,1,,1,,,1,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-109.49583 31.59611),-109.49583,31.59611,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP01009,2021.MMP01009,Incident,,North America,2021,July,1,,1,,,1,,Central America,"Harsh environmental conditions / lack of adequate shelter, food, water","Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-113.14451 32.39112),-113.14451,32.39112,Northern America,,5,https://humaneborders.info/app/mapa.asp
2021.MMP01010,2021.MMP01010,Incident,,North America,2021,July,1,,1,,,,,Latin America / Caribbean (P),Mixed or unknown,"Pima County Office of the Medical Examiner jurisdiction, Arizona, USA (see coordinates for exact location)",Pima County Office of the Medical Examiner (PCOME),POINT (-113.1905203 32.1173598),-113.1905203,32.1173598,Northern America,,5,https://humaneborders.info/app/mapa.asp
